name,uri,genres,albums,tracks,last_album_date,first_album_date,popularity,followers,playlist_count,spotify_url,image_320,lastfm_listeners,lastfm_playcount,personal_playcount,lastfm_tags,summary,tour_status,tour_date,tour_coperformers,festival_coperformers
real friends,spotify:artist:6dEtLwgmSI0hmfwTSjy8cw,"['pop punk', 'midwest emo', 'acoustic pop']",7,73,2024-10-11,2013-06-04,50,299008,0,https://open.spotify.com/artist/6dEtLwgmSI0hmfwTSjy8cw,https://i.scdn.co/image/ab67616100005174b7efce4b33f95d0a76054125,249040,10010042,0,"['pop punk', 'emo', 'punk rock', 'melodic punk', 'seen live']","Real Friends are an American pop punk band from Tinley Park, Illinois. The band is currently made up of: Dave Knox (lead guitar, backing vocals), Kyle Fasel (bass), Eric Haines (rhythm guitar), Brian Blake (drums), and Cody Muraro (lead vocals), who was announced as replacement for longtime vocalist Dan Lambton on June 21, 2021. The band announced they signed to Pure Noise Records and released 2 new singles -  Nervous Wreck and Storyteller - along with the announcement of their new singer. <a href=""https://www.last.fm/music/Real+Friends"">Read more on Last.fm</a>",on_tour,2025-08-06,set(),Counter()
michael clifford,spotify:artist:5xnIHjofV8JpeKaWfFMcj0,[],0,0,,,51,61205,0,https://open.spotify.com/artist/5xnIHjofV8JpeKaWfFMcj0,https://i.scdn.co/image/ab676161000051744128adc0a40fe5449456170f,41174,643546,0,"['pop', 'rock', 'emo', 'pop rock', '5 Seconds of Summer']","Michael Gordon Clifford (born on November 20th, 1995) is an Australian singer, songwriter, and the guitarist of 5 Seconds Of Summer. Michael debuted as a solo artist in April 2nd, 2025, with the single ""cool"". He released his second single, ""give me a break!"" featuring Awsten Knight of Waterparks, on May 22nd, 2025. <a href=""https://www.last.fm/music/Michael+Clifford"">Read more on Last.fm</a>",on_tour,2025-07-16,set(),Counter()
crown the empire,spotify:artist:2vKiJjsgjgqIECUyYeIVvO,"['metalcore', 'post-hardcore', 'screamo']",9,108,2023-04-28,2011-11-29,53,562752,0,https://open.spotify.com/artist/2vKiJjsgjgqIECUyYeIVvO,https://i.scdn.co/image/ab67616100005174101cbaaa80ec6a8535ae4f88,313493,11684556,1,"['post-hardcore', 'electronic', 'metalcore', 'trancecore', 'screamo']","Crown The Empire are a metal band from Dallas, Texas, United States. Formed in 2010.

Discography:
2023 - Dogma
2019 - Sudden Sky
2016 - Retrograde
2014 - The Resistance: Rise Of The Runaways
2012 - The Fallout
2011 - Limitless

Members:
Andy ""Leo"" Rockhold - Vocals (2010-present)
Brandon Hoover - Guitar/Vocals (2010-present)
Hayden Tree - Bass (2010-present)
Jeeves Avalos - Drums (2022-present)

David Escamilla - Unclean Vocals (2012-2017)
Bennett ""Benn Suede"" Vogelman – Lead Guitar/Vocals (2011-2015) <a href=""https://www.last.fm/music/Crown+the+Empire"">Read more on Last.fm</a>",not_touring,,set(),Counter()
as it is,spotify:artist:3IXtskFMls8KXRipcIJT9y,['pop punk'],8,111,2025-04-18,2015-01-01,47,157019,0,https://open.spotify.com/artist/3IXtskFMls8KXRipcIJT9y,https://i.scdn.co/image/ab6761610000517438a55cba62ff2384093fce89,161104,5879293,0,"['pop punk', 'emo', 'seen live', 'rock', 'british']","As It Is (stylized ΛS IT IS or Λ\\) is a pop punk band based in Brighton, England, formed in 2012. The band is signed to Fearless Records. The group currently consists of Patty Walters, Benjamin Biss, Patrick Foley & Alistair Testo

The band has released four EPs and two albums, titled Never Happy, Ever After, which was released by Fearless Records on 20 of April 2015 in Europe and on 21 April 2015 in the US. and okay., which was released on 20 January 2017. <a href=""https://www.last.fm/music/As+It+Is"">Read more on Last.fm</a>",upcoming_tour,2025-11-14,set(),Counter()
motionless in white,spotify:artist:6MwPCCR936cYfM1dLsGVnl,"['metalcore', 'metal', 'screamo']",11,149,2023-09-08,2010-10-12,71,1927412,0,https://open.spotify.com/artist/6MwPCCR936cYfM1dLsGVnl,https://i.scdn.co/image/ab6761610000517458f2b24b02877506d74b612b,750800,47392732,802,"['metalcore', 'post-hardcore', 'screamo', 'hardcore', 'metal']","Motionless in White are an American heavy metal band from Scranton, Pennsylvania, formed in 2004. The current lineup includes lead vocalist Chris Cerulli, guitarists Ryan Sitkowski and Ricky Olson, drummer Vinny Mauro, and bassist Justin Morrow. Cerulli is the only remaining member of the original formation. The band’s name was inspired by the Eighteen Visions song ""Motionless and White.""

The band was initially signed to Fearless Records, under which they released their first three studio albums. <a href=""https://www.last.fm/music/Motionless+in+White"">Read more on Last.fm</a>",upcoming_tour,2025-10-03,set(),Counter()
p-rallel,spotify:artist:0YSI1Vwzd1u7wO7p3md4qD,"['uk garage', 'jazz house']",1,8,2023-10-27,2023-10-27,51,50216,0,https://open.spotify.com/artist/0YSI1Vwzd1u7wO7p3md4qD,https://i.scdn.co/image/ab67616100005174f4c2f7eea4df17c4956b2a5c,144607,1387957,0,"['rnb', 'british', 'dub', 'UK Garage', 'Hip-Hop']","Hailing from West London, p-rallel has been immersed and surrounded by music from the start, honing his craft from his father, a multi-genre DJ. As part of the Elevation/Meditation collective alongside Louis culture, Lord Apex and Finn Foxell. p started gaining notoriety as a DJ from a very young age, popping up at parties and having people ask who the kid on the decks was. It wasn't long before the young polymath earned himself his own monthly NTS show, becoming Jeshi and Lava La Rue’s touring DJ which led him to touring with slowthai.  <a href=""https://www.last.fm/music/p-rallel"">Read more on Last.fm</a>",not_touring,,set(),Counter()
saliva,spotify:artist:5S6hjAxgxjsLylsTtMIimO,"['nu metal', 'rap metal']",11,134,2025-01-31,1997,65,1109003,0,https://open.spotify.com/artist/5S6hjAxgxjsLylsTtMIimO,https://i.scdn.co/image/ab676161000051749b0f80a20812daae4481dd54,1200046,16504865,0,"['hard rock', 'rock', 'Nu Metal', 'alternative rock', 'metal']","Saliva are an American rock band formed in Memphis, Tennessee in 1996. Saliva released their self-titled debut album on August 26, 1997, through Rockingchair Records, a record label owned and operated by Mark Yoshida, who recorded and produced the release at his studio, Rockingchair Studios.

They were signed to Island Records and went on to release their second studio album Every Six Seconds. Saliva later released their third studio album titled Back into Your System on November 12, 2002 which reached #19 on the Billboard 200. <a href=""https://www.last.fm/music/Saliva"">Read more on Last.fm</a>",not_touring,,set(),Counter()
lancey foux,spotify:artist:2LakckgvXEtJlKOYP6BO11,['rage rap'],10,145,2024-11-11,2015-09-09,60,384758,0,https://open.spotify.com/artist/2LakckgvXEtJlKOYP6BO11,https://i.scdn.co/image/ab676161000051746a5e4d353a3c3d2b45e9871d,407624,28674569,0,"['rage', 'cloud rap', 'seen live', 'trap', 'rap']","Lance O. Omal (born 30 November 1995), known professionally as Lancey Foux, is a British rapper, singer, songwriter, record producer and model from Stratford, London. He was born in London to a mother and father of Ugandan descent. He spent most of his childhood growing up in Newham, East London. <a href=""https://www.last.fm/music/Lancey+Foux"">Read more on Last.fm</a>",not_touring,,set(),Counter()
hatebreed,spotify:artist:17Mb968quDHpjCkIyq30QV,"['hardcore', 'metalcore', 'groove metal', 'metal', 'hardcore punk']",10,139,2020-11-27,1997-11-11,58,695110,0,https://open.spotify.com/artist/17Mb968quDHpjCkIyq30QV,https://i.scdn.co/image/ab6761610000517474f945d81ea179d01bfe5475,711185,30089945,0,"['hardcore', 'metalcore', 'seen live', 'metal', 'moshcore']","Hatebreed is an American hardcore band from Bridgeport, Connecticut, formed in 1994. They have released eight studio albums.
 Current members 
    * Jamey Jasta – vocals (1994-present)
    * Wayne Lozinak – guitar (1994–1996, 2009-present)
    * Matt Byrne  – drums (2000-present)
    * Frank Novinec  – guitar (2005-present)

 Former members 
    * Chris Beattie – bass guitar (1994-2025)
    * Larry Dwyer, Jr. – guitar (1994–1996)
    * Dave Russo – drums (1994–1996) <a href=""https://www.last.fm/music/Hatebreed"">Read more on Last.fm</a>",on_tour,2025-07-26,set(),Counter()
pinkshift,spotify:artist:3bfSaJqEYosPcdoCN06G3P,"['riot grrrl', 'queercore']",1,12,2022-10-21,2022-10-21,46,97088,0,https://open.spotify.com/artist/3bfSaJqEYosPcdoCN06G3P,https://i.scdn.co/image/ab67616100005174c3f33bbff2cc6986dc300307,165267,2848573,0,"['pop punk', 'punk rock', 'seen live', 'punk', 'Garage Rock']","Pinkshift is a punk rock band from Baltimore, Maryland. With writing inspired by 90s grunge, 2000s pop punk, and modern twists on riot grrl roots, they aim to mirror the angst, happiness, and sorrows of every day living through their music. <a href=""https://www.last.fm/music/pinkshift"">Read more on Last.fm</a>",upcoming_tour,2025-11-13,set(),Counter()
fulci,spotify:artist:5rK5iEoGaC5LtoBCiXpCet,"['death metal', 'grindcore']",5,60,2024-08-09,2017-01-09,41,51813,0,https://open.spotify.com/artist/5rK5iEoGaC5LtoBCiXpCet,https://i.scdn.co/image/ab67616100005174714877ce49ad7ee1ca91b1e7,48917,1117653,0,"['Brutal Death Metal', 'death metal', 'drone', 'drone doom', 'Italy']","Formed in: 2013, Italy, Caserta, Campania. We were born in 2014 publishing our first demo tape. Since the beginning, Fulci was intended to be a death metal tribute to the master of gore Lucio Fulci. 

In 2015 we released our first album “Opening The Hell Gates”, based on the movie “City of the Living Dead”.
Our live show includes visual, film audio samples, synth and when possible also lights to create a theatrical scenario. We use a drum machine (for choice), audio samples from the movies and synth. <a href=""https://www.last.fm/music/Fulci"">Read more on Last.fm</a>",upcoming_tour,2025-10-17,set(),Counter()
del water gap,spotify:artist:0xPoVNPnxIIUS1vrxAYV00,[],4,46,2024-08-16,2019-11-22,64,260017,0,https://open.spotify.com/artist/0xPoVNPnxIIUS1vrxAYV00,https://i.scdn.co/image/ab67616100005174e72c4429871de0ea1590f18e,562292,15593689,0,"['seen live', 'folk', 'indie pop', 'indie', 'pop']","Del Water Gap is the solo project of American songwriter, producer, and singer Samuel Holden Jaffe. Born in New Haven, Connecticut, Jaffe currently resides in Brooklyn, New York. His music is known for its intimate nature, drawing inspiration from ""romantic encounters and dimly lit rooms.""

Jaffe's musical journey began while attending boarding school in Millbrook, New York. It was during this time that he adopted the name Del Water Gap, inspired by the sight of it handwritten on the back of a box truck. <a href=""https://www.last.fm/music/Del+Water+Gap"">Read more on Last.fm</a>",upcoming_tour,2025-09-30,set(),Counter()
don broco,spotify:artist:1aOt6LvXOV6I8dv1A5Diia,[],5,66,2023-11-24,2012-08-13,53,245046,0,https://open.spotify.com/artist/1aOt6LvXOV6I8dv1A5Diia,https://i.scdn.co/image/ab67616100005174cbe17add82f96dfbbc2f3fb3,218290,10424300,0,"['seen live', 'post-hardcore', 'rock', 'alternative rock', 'alternative']","Don Broco is a British post-hardcore band formed in Bedford, England, in 2008. The band consists of Rob Damiani (lead vocals), Simon Delaney (guitar), Tom Doyle (bass and programming) and Matt Donnelly (drums, lead and backing vocals). The band have released four studio albums, including Priorities (2012), Automatic (2015) and Technology (2018). Their most recent album Amazing Things (2021) was their first to reach No.1 in the UK Album Charts.

The band’s origins go back to before their university years during high school <a href=""https://www.last.fm/music/Don+Broco"">Read more on Last.fm</a>",upcoming_tour,2025-09-04,set(),Counter()
ten56.,spotify:artist:28dpy0DQotTkBXcTlniQii,"['deathcore', 'metalcore', 'djent']",2,22,2023-04-21,2023-01-13,48,67660,0,https://open.spotify.com/artist/28dpy0DQotTkBXcTlniQii,https://i.scdn.co/image/ab67616100005174ff6c889753c279dcf636a8ad,60956,1135593,0,"['nu metalcore', 'metalcore', 'deathcore', 'Nu Metal', 'nu deathcore']","Musical project from English Vocalist Aaron Matts (ex-Betraying the Martyrs) featuring bandmates Arnaud Verrier, Nicolas Delestrade, Luka Garotin and Quentin Godet from bands Novelists FR, Kadinja and Uneven Structure. 

Matts describes ten56. as:
""a new band that embodies everything I love about heavy music, something I feel extremely passionate about""

“I just wanted to do something, really heavy and dark. I’ve always had this itch that I wanted to scratch, doing something stupid heavy,” he says passionately."" <a href=""https://www.last.fm/music/ten56."">Read more on Last.fm</a>",upcoming_tour,2025-10-14,set(),Counter()
bearings,spotify:artist:0qpDBxRgLp6g0k2esJlUDn,['pop punk'],5,62,2024-09-20,2018-10-12,37,36992,0,https://open.spotify.com/artist/0qpDBxRgLp6g0k2esJlUDn,https://i.scdn.co/image/ab676161000051740695f4b6fa3e37eb544521e2,61300,1946985,0,"['pop punk', 'punk', 'seen live', 'emo', 'post-hardcore']","There are more than one band under name name of Bearings 

1. Bearings are a pop-punk band from Ottawa, Ontario. They are currently signed to Pure Noise Records. After a string of self-released EPs ""Home Is..."" & ""Higher Ground""  they signed to Pure Noise Records in 2017 and released their first music for the label with the EP ""Nothing Here Is Permanent which was released on September 4th. The following year they released their debut full-length album ""Blue In The Dark"" on October 12th. <a href=""https://www.last.fm/music/Bearings"">Read more on Last.fm</a>",upcoming_tour,2025-11-14,set(),Counter()
aviva,spotify:artist:50tDsT4wwq8FCMJNkn1D67,['nightcore'],7,72,2024-11-22,2020-06-19,60,528760,0,https://open.spotify.com/artist/50tDsT4wwq8FCMJNkn1D67,https://i.scdn.co/image/ab6761610000517459118fe508108883b5749f1a,306032,4979969,0,"['pop', 'Progressive rock', 'symphonic prog', 'electronic', 'female vocalists']","AViVA, is an Australian author and musician, who describes herself as a multidisciplinary artist. With international success, AViVA has garnered over 3 billion global streams on her music to date and has created a groundswell online, building a strong community of fans - her 'Outsiders'.

Having always been a lover of stories and made-up worlds, she has fed her passion for self-expression with a healthy lifestyle of creativity and writing. Since breaking into the music world in 2017 <a href=""https://www.last.fm/music/Aviva"">Read more on Last.fm</a>",upcoming_tour,2025-11-13,set(),Counter()
dark divine,spotify:artist:3CMyREgx8ZErRUydXlmCDX,['metalcore'],3,31,2024-10-04,2022-09-30,49,59562,0,https://open.spotify.com/artist/3CMyREgx8ZErRUydXlmCDX,https://i.scdn.co/image/ab67616100005174f271569b3cb4ebfd2c2085da,32667,1150928,98,"['metalcore', 'electronic', 'alternative metal', 'post-hardcore', 'seen live']","Hailing from Orlando, FL this Hard Rock act shows us a side of darkness that brings a sentiment of anguish mixed with a sincere notion of understanding. They released their debut EP ""Halloweentown"" on September 30, 2022, through InVogue Records. Now, 2023 the band’s new single ""Paper Crown (feat. Bryan Kuznitz of Fame On Fire,)"" premiered on Octane is the newest release of the band's growing discography. “Dancing Dead” and ""Drown"" are hair-raising tracks, immersing fans in a fear-stricken world. <a href=""https://www.last.fm/music/Dark+Divine"">Read more on Last.fm</a>",on_tour,2025-07-16,set(),Counter()
karnivool,spotify:artist:6rX8AFY10dsJkJsv23Z9Um,"['progressive metal', 'progressive rock', 'alternative metal', 'djent']",3,38,2013-07-23,2005-02-07,52,232729,0,https://open.spotify.com/artist/6rX8AFY10dsJkJsv23Z9Um,https://i.scdn.co/image/ab676161000051741bd7536b283e9296a7158bc0,243588,11581260,0,"['Progressive rock', 'alternative rock', 'australian', 'seen live', 'rock']","Karnivool is an alternative rock/progressive rock group based in Perth, Australia that was formed by Ian Kenny in 1996, who at the time filled the roles of both guitarist and vocalist for the band while they played Carcass and Nirvana covers. Their name stems from the band being initially described by local fans as ""a bunch of clowns"". Their style of music can be classified as both progressive rock and alternative rock, with alternative metal undertones. <a href=""https://www.last.fm/music/Karnivool"">Read more on Last.fm</a>",on_tour,2025-07-19,set(),Counter()
god complex,spotify:artist:4Ase9pfG4FCMoiuyRduc8k,"['mathcore', 'deathcore', 'metalcore', 'hardcore']",1,11,2021-10-08,2021-10-08,34,22265,0,https://open.spotify.com/artist/4Ase9pfG4FCMoiuyRduc8k,https://i.scdn.co/image/ab67616100005174f4955c9f0802e7974d78c0c5,65865,873185,0,"['metalcore', 'hardcore', 'Nu Metal', 'nu metalcore', 'Hip-Hop']","There are multiple bands with this name :

1) A hardcore metal band from Merseyside, UK formed in 2017, disbanded in 2021 and re-formed in 2024. Their 'Created Sick' EP was released in 2018.

2) An underground hip hop group. Original name for the collaboration of 7L & Esoteric, up until around 1997 when they started going under the self titled group name, 7L & Esoteric. Also consisting MC Karma, who is a manager for Indie Hip Hop label, Brick Records. <a href=""https://www.last.fm/music/God+Complex"">Read more on Last.fm</a>",upcoming_tour,2026-01-25,set(),Counter()
bilmuri,spotify:artist:5Rc75vGFBWZPgL7EXb4k89,['post-hardcore'],17,155,2024-10-18,2016-01-03,64,222674,0,https://open.spotify.com/artist/5Rc75vGFBWZPgL7EXb4k89,https://i.scdn.co/image/ab67616100005174796431d0319461e37f987733,194111,11545402,2,"['post-hardcore', 'alternative rock', 'pop punk', 'Easycore', 'rock']","Bilmuri is a American one man alternative/pop rock/post-hardcore project founded by  former Attack Attack! member Johnny Franck in 2016. The name Bilmuri is a abbreviated parody of the great comedian and actor Bill Murray. Bilmuri debuted in 2016 with ""Jaguar Shark"", ""Letters"" and a self-titled album, followed up by ""Frame"" and ""Banana"" in 2017, along with ""Taco"" and ""Solid Chub"" in 2018. A year later in 2019, he would release ""Pasteurized Milk"", ""Wet Milk"" and ""Rich Sips"", which were all well received among his current fanbase. <a href=""https://www.last.fm/music/Bilmuri"">Read more on Last.fm</a>",on_tour,2025-07-14,set(),Counter()
the dillinger escape plan,spotify:artist:7IGcjaMGAtsvKBLQX26W4i,"['mathcore', 'metalcore', 'progressive metal', 'djent']",8,94,2019-11-29,1999-09-28,46,271503,0,https://open.spotify.com/artist/7IGcjaMGAtsvKBLQX26W4i,https://i.scdn.co/image/ab67616100005174fb994f3ad1f2a58320e9b422,575982,31190627,0,"['mathcore', 'hardcore', 'experimental', 'metalcore', 'seen live']","The Dillinger Escape Plan is a band from Morris Plains, New Jersey, United States. The group originated in 1997 after the disbanding of Arcane, a hardcore punk trio consisting of Ben Weinman, Dimitri Minakakis, and Chris Pennie. The band performs a fast-tempo, technically proficient style of heavy music popularly known as mathcore. The band recorded their second EP with Relapse Records in 1998 entitled Under the Running Board. A year later, this was followed by the album Calculating Infinity <a href=""https://www.last.fm/music/The+Dillinger+Escape+Plan"">Read more on Last.fm</a>",upcoming_tour,2025-08-14,set(),Counter()
cypress hill,spotify:artist:4P0dddbxPil35MNN9G2MEX,"['west coast hip hop', 'old school hip hop', 'rap rock', 'hip hop']",17,278,2025-06-06,1991-08-13,70,2323670,0,https://open.spotify.com/artist/4P0dddbxPil35MNN9G2MEX,https://i.scdn.co/image/ab67616100005174608ba101d4ff74222a6d5e5d,2087742,46912294,0,"['Hip-Hop', 'rap', 'rapcore', 'hip hop', 'seen live']","Cypress Hill is an American hip-hop group from South Gate, California. Cypress Hill was the first latino group to have platinum and multi-platinum albums and one of the first rap groups to gain a following with fans of hard rock and metal. The band was originally called DVX, but the name was changed after Mellow Man Ace left in 1988.

Their first album, which was self-titled, was released in August 1991. Its single was ""Phuncky Feel One"", but it was <a href=""https://www.last.fm/music/Cypress+Hill"">Read more on Last.fm</a>",upcoming_tour,2025-09-06,set(),Counter()
novelists,spotify:artist:6o8sDniHcZPM1SixvjKiYS,"['djent', 'metalcore', 'progressive metal', 'post-hardcore', 'metal']",6,63,2025-05-16,2014-04-13,52,132643,0,https://open.spotify.com/artist/6o8sDniHcZPM1SixvjKiYS,https://i.scdn.co/image/ab67616100005174e346b3b67e929ab4ef78a2a4,92427,2386006,1,"['Progressive Metalcore', 'metalcore', 'DJENT', 'Progressive metal', 'french']","1. Novelists (formerly known as Novelists FR) is a progressive metalcore band hailing from Paris, France. The band was founded in April 2013 and is currently signed to Out of Line Music.

The current lineup of Novelists consists of Camille Contréras on vocals, Florestan Durand on guitar, Amael Durand on drums, Nicolas Delestrade on bass guitar, and Pierre Danel on guitar, who joined the band in 2021. Previously, Charles-Henri Teule served as a guitarist from 2013 to 2018 <a href=""https://www.last.fm/music/Novelists"">Read more on Last.fm</a>",upcoming_tour,2025-10-16,set(),Counter()
thousand below,spotify:artist:0iU3WDujScAofxcK2EMypN,"['metalcore', 'post-hardcore']",3,32,2022-12-09,2017-10-06,52,119905,0,https://open.spotify.com/artist/0iU3WDujScAofxcK2EMypN,https://i.scdn.co/image/ab676161000051740921cea9d0f4e1d243a7029c,92581,3507224,241,"['post-hardcore', 'metalcore', 'seen live', 'alternative rock', 'hardcore']","Thousand Below are an American post-hardcore band from San Diego, California. They are currently signed to Rise Records and Pale Chord and have released two full-length albums and one EP. The band consists of vocalist James Deberg, guitarist Josh Thomas, bassist Josh Billimoria, and drummer Max Santoro.

Thousand Below was quietly formed in 2016 by vocalist James Deberg, who continued to write music after parting ways with his previous band, Outlands. <a href=""https://www.last.fm/music/Thousand+Below"">Read more on Last.fm</a>",upcoming_tour,2025-09-06,set(),Counter()
rob zombie,spotify:artist:3HVdAiMNjYrQIKlOGxoGh5,"['industrial metal', 'industrial rock', 'alternative metal', 'nu metal', 'metal']",14,187,2021-03-12,1998-01-01,70,3509168,0,https://open.spotify.com/artist/3HVdAiMNjYrQIKlOGxoGh5,https://i.scdn.co/image/ab6761610000517440a6cfc37fa94d54d28aca22,2013094,55861267,0,"['industrial metal', 'metal', 'industrial', 'hard rock', 'rock']","Rob Zombie was born as Robert Cummings in Haverhill, Massachusetts on January 12, 1965.  He was the former lead singer for the rock/metal group White Zombie, and later became a successful solo artist, disbanding the group after his first solo album, the 1998  release Hellbilly Deluxe, sold more in the first week than any of the band's albums ever did.  Remixes of some of its tracks were released on 1999's American Made Music To Strip By, followed up by the studio release The Sinister Urge in 2001.   <a href=""https://www.last.fm/music/Rob+Zombie"">Read more on Last.fm</a>",not_touring,,set(),Counter()
sammy virji,spotify:artist:1GuqTQbuixFHD6eBkFwVcb,"['uk garage', 'bassline', 'bass house', 'house']",1,13,2020-05-08,2020-05-08,68,194910,0,https://open.spotify.com/artist/1GuqTQbuixFHD6eBkFwVcb,https://i.scdn.co/image/ab6761610000517443c436dd4582521e601f8099,220204,3125470,0,"['UK Garage', 'electronic', 'british', 'dance', 'garage']","Part of Brighton based label Southpoint, DJ Sammy Virji pumps out his his signature bass and garage sounds into everything he does. <a href=""https://www.last.fm/music/Sammy+Virji"">Read more on Last.fm</a>",on_tour,2025-08-08,set(),Counter()
a perfect circle,spotify:artist:4DFhHyjvGYa9wxdHUjtDkc,['alternative metal'],8,102,2018-04-20,2000-01-01,66,2026225,0,https://open.spotify.com/artist/4DFhHyjvGYa9wxdHUjtDkc,https://i.scdn.co/image/ab6761610000517441472573351dfea479a4ffba,1999132,97382442,0,"['alternative rock', 'Progressive rock', 'rock', 'alternative', 'metal']","A Perfect Circle is an American alternative rock band formed in Los Angeles, California in 1999 by guitarist Billy Howerdel and Tool vocalist Maynard James Keenan. A Perfect Circle has released four studio albums, the first three during the early 2000s: Mer de Noms, their debut album in 2000, and followed up by Thirteenth Step in 2003; then in 2004, Emotive—an album of radically re-worked cover songs. Shortly after Emotive's release, the band went on hiatus; Keenan returned to Tool and started up solo work under the band name Puscifer <a href=""https://www.last.fm/music/A+Perfect+Circle"">Read more on Last.fm</a>",not_touring,,set(),Counter()
