name,uri,genres,albums,tracks,last_album_date,first_album_date,popularity,followers,playlist_count,spotify_url,image_320,lastfm_listeners,lastfm_playcount,personal_playcount,lastfm_tags,summary,tour_status,tour_date,tour_coperformers,festival_coperformers
p-rallel,spotify:artist:0YSI1Vwzd1u7wO7p3md4qD,"['uk garage', 'jazz house']",1,8,2023-10-27,2023-10-27,51,50155,0,https://open.spotify.com/artist/0YSI1Vwzd1u7wO7p3md4qD,https://i.scdn.co/image/ab67616100005174f4c2f7eea4df17c4956b2a5c,144317,1384566,0,"['rnb', 'british', 'dub', 'UK Garage', 'Hip-Hop']","Hailing from West London, p-rallel has been immersed and surrounded by music from the start, honing his craft from his father, a multi-genre DJ. As part of the Elevation/Meditation collective alongside Louis culture, Lord Apex and Finn Foxell. p started gaining notoriety as a DJ from a very young age, popping up at parties and having people ask who the kid on the decks was. It wasn't long before the young polymath earned himself his own monthly NTS show, becoming Jeshi and Lava La Rue’s touring DJ which led him to touring with slowthai.  <a href=""https://www.last.fm/music/p-rallel"">Read more on Last.fm</a>",not_touring,,set(),Counter()
lacuna coil,spotify:artist:4OAddazJM576euUnFSvXSL,"['gothic metal', 'symphonic metal', 'gothic rock', 'metal']",16,234,2025-02-14,1999-07-13,57,760363,0,https://open.spotify.com/artist/4OAddazJM576euUnFSvXSL,https://i.scdn.co/image/ab676161000051748f989674720776c95065a68d,959633,49088834,0,"['Gothic Metal', 'metal', 'Female fronted metal', 'female vocalists', 'Gothic']","Lacuna Coil is an Italian metal band from Milan. Since their formation in 1994, the group has had two name changes, being previously known as Sleep of Right and Ethereal. Inspired by the combination of gothic imagery and music, the members have been known, musically, for composing mid-tempo songs consisting of prominent guitar lines and contrasting dual female/male vocal harmonies to help create a melodic, detached sound. Much of the band's recent material <a href=""https://www.last.fm/music/Lacuna+Coil"">Read more on Last.fm</a>",upcoming_tour,2025-11-16,set(),Counter()
ocean grove,spotify:artist:0AlnGjlLLXglk9hnwErYDU,"['nu metal', 'metalcore']",5,53,2024-11-22,2016-04-27,45,71909,0,https://open.spotify.com/artist/0AlnGjlLLXglk9hnwErYDU,https://i.scdn.co/image/ab676161000051742b1c5aa1bae888d05f11bc0f,103689,3108564,0,"['Nu Metal', 'hardcore', 'metalcore', 'alternative metal', 'australian']","[1] Ocean Grove is an Australian nu metal band formed in 2010. The band consists of vocalist Dale Tanner, drummer/producer Sam Bassal and bassist/vocalist Twiggy Hunter. Studio-only member Running Touch (real name Matthew Victor Kopp)  also provides synthesizers and additional production.

As of 2024, the band has released four studio albums; The Rhapsody Tapes (2017), Flip Phone Fantasy (2020), Up In The Air Forever (2022), and Oddworld (2024); along with two EP's; Outsider (2013) and Black Label (2015) <a href=""https://www.last.fm/music/Ocean+Grove"">Read more on Last.fm</a>",on_tour,2025-08-01,set(),Counter()
makeout reef,spotify:artist:39I2FHig6PNSj3ctNkxX9o,"['surf rock', 'garage rock']",2,20,2024-08-14,2018-01-31,47,17710,0,https://open.spotify.com/artist/39I2FHig6PNSj3ctNkxX9o,https://i.scdn.co/image/ab67616100005174af01d848768a84faa28300c0,,,,,,,,,
nieve ella,spotify:artist:14zhvja4OxwrmivOB3LHOn,[],0,0,,,41,39533,0,https://open.spotify.com/artist/14zhvja4OxwrmivOB3LHOn,https://i.scdn.co/image/ab6761610000517473b3709d727eae5b1b3fa061,54651,1412348,0,"['seen live', 'pop', 'indie pop', 'indie', 'indie rock']","Nieve Ella Pickering (born 1 January 2003) is an English singer. Her release, Young & Naive/Lifetime of Wanting, charted at No. 38 on the UK Independent Album Chart. She has also supported Dylan, Inhaler, Courteeners, and Girl in Red, and is a member of Loud LDN.

Her earlier works were inspired by Billie Eilish, while her later works including ""Girlfriend"" were inspired by Sam Fender, who she saw live in Birmingham in August 2021. In July 2023, Wonderland described her music as indie pop. <a href=""https://www.last.fm/music/Nieve+Ella"">Read more on Last.fm</a>",upcoming_tour,2025-08-23,set(),Counter()
dayseeker,spotify:artist:5FjQVp1Lb0kltmwIuu5kfj,"['metalcore', 'post-hardcore']",8,100,2024-04-19,2013-10-29,66,422690,0,https://open.spotify.com/artist/5FjQVp1Lb0kltmwIuu5kfj,https://i.scdn.co/image/ab67616100005174af20d15e4327302d86a7f1ec,193425,10561469,11,"['post-hardcore', 'metalcore', 'seen live', 'metal', 'alternative rock']","Dayseeker is an American post-hardcore band from Orange County, California, formed in 2012. The band consists of vocalist Rory Rodriguez, guitarist Gino Sgambelluri, bassist Ramone Valerio and drummer Zac Mayfield. They are currently signed to Spinefarm Records and have released five studio albums. Their most recent studio album, Dark Sun, was released on November 4, 2022. <a href=""https://www.last.fm/music/Dayseeker"">Read more on Last.fm</a>",on_tour,2025-07-13,set(),Counter()
sleep token,spotify:artist:2n2RSaZqBuUUukhbLlpnE6,"['progressive metal', 'metalcore']",7,84,2025-05-09,2019-11-21,84,2520540,0,https://open.spotify.com/artist/2n2RSaZqBuUUukhbLlpnE6,https://i.scdn.co/image/ab67616100005174d00c2ff422829437e6b5f1e0,638393,103355707,3233,"['Progressive metal', 'alternative metal', 'Progressive rock', 'DJENT', 'seen live']","Sleep Token is a British progressive rock band from London, England, formed in 2016. The group is an anonymous, masked collective led by a frontman using the moniker Vessel. The band blend many styles, including progressive metal/rock, alternative metal/rock, post-metal, djent and indie rock. 

After self-releasing their debut extended play (EP) One in 2016, the band signed with Basick Records and issued a follow-up, Two, the next year. The group later signed with Spinefarm Records and released their debut full-length album Sundowning in 2019 <a href=""https://www.last.fm/music/Sleep+Token"">Read more on Last.fm</a>",upcoming_tour,2025-09-16,set(),Counter()
flyleaf,spotify:artist:4IliztYDlfMvzQzbx50o60,"['christian rock', 'christian alternative rock', 'emo']",8,114,2022-11-04,2006-01-01,65,1425921,0,https://open.spotify.com/artist/4IliztYDlfMvzQzbx50o60,https://i.scdn.co/image/ab67616100005174f806c08eef7d367476b561d0,1662386,50417935,0,"['alternative rock', 'female vocalists', 'rock', 'alternative', 'hard rock']","Flyleaf is an American rock band, formed in Belton, Texas, United States in 2000. They originated as a band called Listen, and then changed name to Passerby, but due to an existing band owning the rights to that name, their name was changed to Flyleaf after they were signed to their record label. ""A flyleaf is the blank page at the front of a book,"" explains Lacey Mosley, Flyleaf's vocalist. ""It's the dedication page, the place you write a message to someone you're giving a book to. <a href=""https://www.last.fm/music/Flyleaf"">Read more on Last.fm</a>",on_tour,2025-07-26,set(),Counter()
insane clown posse,spotify:artist:4xtWjIlVuZwTCeqVAsgEXy,"['horrorcore', 'rap rock']",56,254,2023-07-05,2012-08-14,68,1962805,0,https://open.spotify.com/artist/4xtWjIlVuZwTCeqVAsgEXy,https://i.scdn.co/image/ab67616100005174534c6d647953f20279d654f8,737467,31019068,0,"['Horrorcore', 'juggalo', 'rap', 'Hip-Hop', 'psychopathic']","Insane Clown Posse (abbreviated as ICP), is an American hip-hop duo composed of Violent J (Joseph Bruce) and Shaggy 2 Dope (Joseph Utsler). ICP has earned two platinum and five gold albums. According to Nielsen SoundScan, the entire catalog of the group has sold 6.5 million units in the United States and Canada as of April 2007. The group has established a dedicated following called Juggalos numbering in the ""tens of thousands"".

Founded in Detroit in 1989 <a href=""https://www.last.fm/music/Insane+Clown+Posse"">Read more on Last.fm</a>",not_touring,,set(),Counter()
motionless in white,spotify:artist:6MwPCCR936cYfM1dLsGVnl,"['metalcore', 'metal', 'screamo']",11,149,2023-09-08,2010-10-12,71,1924816,0,https://open.spotify.com/artist/6MwPCCR936cYfM1dLsGVnl,https://i.scdn.co/image/ab6761610000517458f2b24b02877506d74b612b,749854,47303862,802,"['metalcore', 'post-hardcore', 'screamo', 'hardcore', 'metal']","Motionless in White is an American heavy metal band from Scranton, Pennsylvania, formed in 2004. The current lineup includes lead vocalist Chris Cerulli, guitarists Ryan Sitkowski and Ricky Olson, drummer Vinny Mauro, and bassist Justin Morrow. Cerulli is the only remaining member of the original formation. The band’s name was inspired by the Eighteen Visions song ""Motionless and White.""

The band was initially signed to Fearless Records, under which they released their first three studio albums. <a href=""https://www.last.fm/music/Motionless+in+White"">Read more on Last.fm</a>",upcoming_tour,2025-09-23,set(),Counter()
spiritworld,spotify:artist:3nKWlekyskH6bAM2Vat1hE,['thrash metal'],3,30,2025-03-21,2021-09-03,41,37767,0,https://open.spotify.com/artist/3nKWlekyskH6bAM2Vat1hE,https://i.scdn.co/image/ab67616100005174ff0987eeae01f3855284ad34,38797,590592,0,"['thrash metal', 'hardcore', 'death metal', 'metallic hardcore', 'country']","South of Heaven, West of Hell.

Set in singer and multi-instrumentalist Stu Folsom’s apocalyptic vision of the American West, SpiritWorld is metal at its most rustic and blood-drenched. Think Slayer and Pantera getting into a bar fight while gunslingers battle demonic entities amidst tomahawk-like riffs.

SpiritWorld emerged in 2017 as a musical outlet for Folsom’s love of punk, outlaw country, and metal, taking a decidedly outlaw-roots punk bent. <a href=""https://www.last.fm/music/Spiritworld"">Read more on Last.fm</a>",upcoming_tour,2025-11-05,set(),Counter()
thrown,spotify:artist:5eBCPtU2iPbzuMRre9BePt,"['metalcore', 'deathcore']",1,11,2024-08-30,2024-08-30,57,193643,0,https://open.spotify.com/artist/5eBCPtU2iPbzuMRre9BePt,https://i.scdn.co/image/ab676161000051747e1dcf948c29845bf2b13789,208870,6245378,344,"['metalcore', 'doom metal', 'nu metalcore', 'hardcore', 'seen live']","1. Black/Heavy/Doom Metal from Sweden. They released a full length album, The Suicidal Kings Occult, in 2007.
Current line-up:
Crille Lundin - Bass (ex-Xenofanes, ex-Maze of Torment, Deceiver (Swe))
Pete Flesh - Vocals, Guitar, & Drums. (Deceiver (Swe), Flesh (Swe), ex-Maze of Torment)

2.Thrown is a four-piece rock band from Dallas.
http://www.myspace.com/getthrown

Find more at http://www.myspace.com/thrownbitch/

3. Drone And soundscape Hobby-act by Christoffer brobäck <a href=""https://www.last.fm/music/Thrown"">Read more on Last.fm</a>",upcoming_tour,2025-08-11,set(),Counter()
travis scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,['rap'],7,98,2023-07-28,2014-08-18,94,39475348,0,https://open.spotify.com/artist/0Y5tJX1MQlPlqiwlOH1tJY,https://i.scdn.co/image/ab6761610000517419c2790744c792d05570bb71,2646856,501601607,22,"['Hip-Hop', 'rap', 'trap', 'hip hop', 'american']","Jacques Webster (born April 30, 1992), better known by his stage name Travis Scott (stylized as Travi$ Scott), is an American hip hop recording artist and record producer from Houston, Texas. He is currently signed to Epic Records and T.I.'s Grand Hustle imprint, while signed to Kanye West's Very GOOD Beats as a producer. He first became widely known for his production and verse on GOOD Music's ""Sin City"". His debut EP Owl Pharaoh, was released on May 21, 2013. <a href=""https://www.last.fm/music/+noredirect/Travis+Scott"">Read more on Last.fm</a>",upcoming_tour,2025-10-11,set(),Counter()
balu brigada,spotify:artist:6O9vGMmTwzihULICPCsNf2,[],0,0,,,66,133484,0,https://open.spotify.com/artist/6O9vGMmTwzihULICPCsNf2,https://i.scdn.co/image/ab67616100005174871bccd59b468f93c4650066,259831,2959048,0,"['seen live', 'New Zealand', 'indie', 'alternative', 'pop']","Hailing from the North Shore of Auckland, New Zealand, Balu Brigada is an alt-pop duo led by brothers Henry and Pierre Beasley. Their eclectic sound blends groovy basslines, smooth vocals, and genre-blurring production with expressive storytelling—an approach that has earned them international attention, including a coveted opening slot on Twenty One Pilots’ 2024–25 “Clancy” World Tour.

Music has always been a cornerstone in the Beasley household. <a href=""https://www.last.fm/music/Balu+Brigada"">Read more on Last.fm</a>",upcoming_tour,2025-10-03,set(),Counter()
bilmuri,spotify:artist:5Rc75vGFBWZPgL7EXb4k89,['post-hardcore'],17,155,2024-10-18,2016-01-03,64,221549,0,https://open.spotify.com/artist/5Rc75vGFBWZPgL7EXb4k89,https://i.scdn.co/image/ab67616100005174796431d0319461e37f987733,193513,11499442,2,"['post-hardcore', 'alternative rock', 'pop punk', 'Easycore', 'rock']","Bilmuri is a American one man alternative/pop rock/post-hardcore project founded by  former Attack Attack! member Johnny Franck in 2016. The name Bilmuri is a abbreviated parody of the great comedian and actor Bill Murray. Bilmuri debuted in 2016 with ""Jaguar Shark"", ""Letters"" and a self-titled album, followed up by ""Frame"" and ""Banana"" in 2017, along with ""Taco"" and ""Solid Chub"" in 2018. A year later in 2019, he would release ""Pasteurized Milk"", ""Wet Milk"" and ""Rich Sips"", which were all well received among his current fanbase. <a href=""https://www.last.fm/music/Bilmuri"">Read more on Last.fm</a>",on_tour,2025-07-14,set(),Counter()
basement,spotify:artist:4DUQBYAyOTZotSEdKhaf6c,"['midwest emo', 'shoegaze', 'pop punk']",5,60,2022-10-21,2011-07-05,62,443957,0,https://open.spotify.com/artist/4DUQBYAyOTZotSEdKhaf6c,https://i.scdn.co/image/ab676161000051742aecdadcf7d378b8f2551619,844368,27550106,28,"['melodic hardcore', 'hardcore', 'hardcore punk', 'UKHC', 'modern hardcore']","Basement are a rock band from Ipswich, Suffolk, UK consisting of five members, Alex, Andrew, Duncan, James and Ronan. Signed to Run For Cover records, Basement has released a 2009 demo, one EP, Songs About The Weather (2010) as well as four LPs: I Wish I Could Stay Here (2011), Colourmeinkindness (2012), Promise Everything (2016) and Beside Myself (2018).

The band went on hiatus due to personal commitments after their This is Goodbye tour, with their last sold out shows in Leeds and London in November 2012. <a href=""https://www.last.fm/music/Basement"">Read more on Last.fm</a>",not_touring,2025-06-20,set(),Counter()
august burns red,spotify:artist:5p9CTsn5ueGU4oScNX1axu,"['metalcore', 'metal', 'deathcore', 'djent', 'post-hardcore', 'screamo']",22,255,2025-01-24,2009-02-24,55,756813,0,https://open.spotify.com/artist/5p9CTsn5ueGU4oScNX1axu,https://i.scdn.co/image/ab6761610000517464e552a08f94aedda5d1df5a,741800,35545501,0,"['metalcore', 'hardcore', 'Christian Metalcore', 'seen live', 'christian']","August Burns Red are a band from Manheim, Pennsylvania. Formed in 2003, the group began their first performances while a majority of the members were attending their senior year of high school, and soon began playing shows around Lancaster, before being signed to CI Records, and afterward, Solid State Records (SST). The group is primarily known for their heavy breakdowns, highly melodic guitar riffs and odd-meter riffs. They state Between the Buried and Me, Misery Signals and Hopesfall as their main influences. <a href=""https://www.last.fm/music/August+Burns+Red"">Read more on Last.fm</a>",on_tour,2025-08-03,set(),Counter()
return to dust,spotify:artist:53Hm23U3dtaHeB5Oy6GbaS,[],1,11,2024-05-03,2024-05-03,42,58160,0,https://open.spotify.com/artist/53Hm23U3dtaHeB5Oy6GbaS,https://i.scdn.co/image/ab676161000051747943ea45a834a68be031954a,41367,442199,0,"['Grunge', 'rock', 'punk', 'punk rock', 'heavy rock']","Return to Dust is a heavy-rock-punk band based in Los Angeles, California, inspired by Alice in Chains, Deftones, and SOAD. 

The band consists of three members, Matty (rhythm guitar, singer, songwriter), Graham (bass, singer, songwriter), and Sebastian (lead guitar, drums). Matty, Graham, and Ryan (a friend of theirs who works under their producer, Jim, who initially encouraged them to pursue music) had been friends since middle school and grew up in a small town called Midlothian. <a href=""https://www.last.fm/music/return+to+dust"">Read more on Last.fm</a>",upcoming_tour,2025-08-29,set(),Counter()
